S;s;i;n_fo;fo_list;Avg_fo;Std_fo
21097;9427;4;20;[454971.24, 444971.8, 444331.32, 465399.64, 387472.06, 453367.56, 470427.8, 433252.75, 454485.68, 457504.43, 438001.61, 460501.63, 457604.22, 448429.05, 444404.11, 401787.81, 449665.78, 451167.49, 429345.98, 501022.49];447405.7225;23599.26954479911
20577;10207;4;20;[429328.42, 430854.49, 421376.49, 504502.13, 453078.81, 454431.43, 502536.81, 435463.43, 460476.81, 453970.55, 485942.21, 445810.25, 494916.35, 434466.34, 436170.8, 491469.34, 416105.3, 502144.39, 483163.98, 505118.6];462066.3465;31020.12238678872
19017;8387;4;20;[510079.86, 512183.0, 498253.23, 462218.88, 503505.01, 487003.59, 469404.37, 494770.02, 482851.63, 427685.09, 474208.08999999997, 502842.24, 496652.78, 475651.94, 496741.78, 495174.32, 482555.71, 476385.23000000004, 527654.63, 508221.64];489202.152;21791.286634325483
23437;9167;4;20;[405535.29, 424377.74, 386149.14, 398048.16, 390632.99, 437168.54, 420138.26, 458869.71, 391064.86, 391253.73, 367636.11, 386508.79, 397933.15, 398440.9, 384622.43, 391035.65, 458698.86, 432270.88, 422957.16, 392721.41];406803.188;25143.38955581066
16937;7867;4;20;[488181.77, 562460.75, 499903.04, 500942.61, 497258.32999999996, 498932.91, 511185.0, 463486.62, 480240.88, 496401.91, 491736.29000000004, 448495.47000000003, 476040.29, 507570.85, 506250.96, 484388.13999999996, 472098.17, 462779.57, 496971.89, 513314.79];492932.012;23950.235250369635
17717;9167;4;20;[508097.45, 482891.5, 485804.14, 508130.68, 467784.13, 480555.95, 445927.01, 494761.93, 505606.52, 455196.04, 517636.07, 486900.95, 509168.51, 503095.95, 550187.72, 477634.31, 506847.5, 481239.29, 479985.89, 513854.75];493065.3145;23683.054756453024
22657;13067;4;20;[423723.82, 427657.85, 374767.21, 395269.83, 430594.29, 412824.98, 349591.18, 392296.43, 400987.57, 406720.76, 415789.22, 425808.96, 405253.38, 422641.76, 410950.73, 367991.61, 417002.01, 383624.74, 399555.08, 439705.93];405137.867;22872.645920485826
18757;12807;4;20;[422367.78, 457851.51, 403781.85, 415112.22, 398430.54, 433188.33, 427154.61, 452071.3, 423091.47, 481487.04, 458557.0, 434679.3, 415526.97, 442603.47, 440262.58, 405605.97, 443596.22, 427221.13, 405430.15, 390372.23];428919.5835;23161.95500475642
20577;12027;4;20;[453826.71, 446458.24, 406684.08, 400420.01, 453268.93, 407195.11, 457099.1, 409596.77, 451447.47, 434720.71, 452765.7, 416552.76, 437927.42, 453397.32, 413506.34, 401996.94, 408010.5, 412979.39, 402777.7, 404638.88];426263.504;21999.377119752706
22657;9687;4;20;[417650.24, 417255.13, 405500.11, 421769.13, 455839.94, 418826.17, 439345.96, 434213.8, 400942.87, 419413.28, 457931.07, 421265.44, 400059.41, 422137.28, 433903.91, 437539.03, 409683.55, 416751.96, 405627.88, 438557.27];423710.6715;16524.55008235364
19277;10727;4;20;[474365.0, 437869.95, 473041.99, 485379.48, 474637.59, 487424.26, 464687.03, 454210.94, 454196.85, 471369.39, 476054.44, 468818.23, 518758.19, 455737.32, 449183.15, 473252.89, 472455.12, 455239.11, 495930.37, 482979.96];471279.563;18131.41236274917
22137;12027;4;20;[453858.88, 453459.73, 427484.67, 435984.38, 436244.78, 435484.72, 448391.45, 446555.42, 437956.5, 398764.5, 451406.45, 459421.27, 444774.91, 433681.14, 426658.86, 412569.14, 425850.31, 371966.04, 383624.55, 383808.46];428397.308;25516.69911935188
21617;10467;4;20;[449069.72, 453628.99, 476315.93, 460148.75, 427251.41, 415586.87, 386418.3, 449580.3, 397416.06, 425698.88, 444788.79, 473971.59, 474486.02, 477345.62, 448161.39, 447680.93, 463793.9, 457870.52, 457113.05, 451744.31];446903.5665;25112.110123816925
16937;12547;4;20;[451918.14, 444528.75, 429519.18, 453979.69, 455029.89, 453239.04, 458974.37, 448633.9, 453089.45, 471769.34, 449733.16, 440910.37, 454756.82, 430433.35, 482653.77, 476749.97, 472424.02, 450084.4, 461967.71, 440428.89];454041.2105;14051.808309423528
20837;7867;4;20;[445506.41, 455547.99, 457347.8, 469231.52, 466507.99, 452110.38, 462929.14, 496294.38, 440311.0, 456802.84, 454869.11, 491801.27, 473020.62, 437320.69, 456579.71, 465246.92, 423220.12, 466523.63, 460146.07, 462224.79];459677.119;16716.595053491295
19277;9427;4;20;[455872.99, 459580.17, 496960.77, 448522.41, 467313.69, 532723.13, 453506.88, 461801.44, 451398.35000000003, 466458.05000000005, 503626.15, 458553.95, 455601.63, 461234.79, 485948.89, 460678.81, 454095.15, 505524.8, 478003.4, 517314.39];473735.992;24667.452736565883
19797;10467;4;20;[452073.08, 453705.21, 482014.41, 451114.06, 457929.59, 454473.72, 412409.84, 464026.34, 526231.71, 473177.52, 484586.11, 437815.03, 499104.46, 491945.3, 459414.52, 456310.83, 485159.61, 474484.48, 467353.7, 466262.93];467479.6225;24082.837189742848
18497;10727;4;20;[494200.46, 450632.16, 462102.31, 485004.04, 450332.16, 491946.89, 477366.89, 484193.24, 475782.1, 451673.86, 470531.9, 476015.26, 453724.87, 471761.52, 479096.94, 458823.4, 495027.2, 502423.58, 509572.32, 470015.1];475511.31;17606.82640805938
23697;7087;4;20;[384432.22, 397393.38, 397902.52, 385881.54, 426381.07, 406341.35, 421426.79, 394943.19, 393341.02, 374867.06, 390306.05, 395923.51, 382102.85, 416120.75, 397559.88, 395965.92, 391481.09, 377681.05, 427990.45, 414642.25];398634.197;15549.588343398984
22917;7607;4;20;[446413.76, 408699.88, 435668.26, 445774.68, 434760.18, 360629.09, 427818.2, 418895.76, 453468.31, 384929.94, 389371.89, 415953.0, 425136.47, 391333.3, 397334.9, 432099.11, 416444.34, 430556.94, 455202.61, 420552.46];419552.154;24828.552308320857
21617;7087;4;20;[440700.34, 441547.91, 455822.68, 446920.52, 446042.31, 449322.18, 454853.34, 428876.04, 433880.36, 404536.76, 450624.86, 433987.92, 493017.39, 442419.34, 443463.34, 440677.0, 423520.94, 436497.5, 419437.93, 429607.33];440787.7995;17538.54216581913
19537;11767;4;20;[460106.16, 468609.63, 478571.45, 464106.24, 452355.07, 453900.71, 451581.99, 426602.6, 467923.51, 458737.41, 434861.84, 452706.66, 448997.44, 471729.57, 510516.62, 472599.56, 442228.89, 476587.29, 462516.72, 442960.13];459909.9745;18244.083336099167
21877;12027;4;20;[405752.91, 360685.01, 425734.88, 462691.5, 393279.59, 435644.15, 441281.31, 425451.44, 412332.89, 445998.83, 457392.28, 417331.82, 394602.66, 448534.43, 407069.88, 430068.0, 449600.35, 417236.51, 439905.19, 420767.48];424568.0555;24867.15233916664
22917;9687;4;20;[440663.41, 408699.88, 440931.44, 445774.68, 434760.18, 360629.09, 427818.2, 418895.76, 453468.31, 402886.08, 383990.32, 377251.56, 397677.11, 392223.51, 409283.64, 415600.04, 416444.34, 404216.33, 455202.61, 420552.46];415348.4475;25620.69696691737
22657;11767;4;20;[384871.28, 414637.18, 386806.67, 395849.05, 391151.98, 409501.08, 417525.97, 448716.66, 399966.0, 482549.97, 412576.58, 402581.52, 391222.42, 403506.0, 379566.31, 428506.7, 418940.68, 366586.51, 415960.98, 460468.02];410574.578;28034.00191759372
22397;12287;4;20;[440813.57, 412003.56, 448673.37, 440877.02, 397509.03, 385229.07, 450704.43, 386389.68, 454827.34, 355002.26, 366840.52, 445725.0, 433230.34, 425678.37, 410184.31, 380666.54, 418754.88, 394119.54, 442965.69, 396037.46];414311.599;30300.567856134818
19797;7867;4;20;[458376.75, 474877.46, 500478.05, 461688.33, 539467.79, 470197.56, 503963.48, 427582.17, 475461.1, 458568.79, 469315.37, 487474.16, 470836.76, 449052.78, 522822.87, 522357.0, 446961.89, 515277.66000000003, 483029.35, 488864.29];481332.6805;28937.909899531536
23437;11767;4;20;[433428.83, 338992.17, 336045.52, 400076.51, 363870.12, 379825.87, 412099.53, 326871.59, 368903.4, 349492.41, 336004.54, 392989.84, 391113.88, 426197.82, 350378.38, 360953.52, 356846.91, 375269.38, 384647.1, 442895.93];376345.1625;33957.78070057209
19277;11247;4;20;[450887.29, 443753.5, 443781.01, 473212.76, 413880.57, 451633.07, 477152.86, 457533.02, 424896.36, 440396.37, 490726.41, 468190.18, 476609.22, 504713.35, 466769.29, 466237.22, 491349.82, 483746.77, 471021.71, 452910.25];462470.0515;22787.36022273249
20317;11247;4;20;[479503.21, 486423.25, 470726.19, 464987.44, 476973.29, 439872.04, 471046.33, 487799.68, 449325.14, 419000.73, 431110.01, 435199.24, 506323.57, 438881.46, 441888.72, 415570.47, 475920.57, 423189.76, 459860.64, 433108.17];455335.4955;25997.495518536216
19017;7347;4;20;[500946.92, 479983.98, 503175.27, 471656.39, 479107.55, 490468.94, 465159.46, 533766.64, 497997.26, 486109.05, 469224.39, 477502.42, 491108.37, 475038.57, 480898.8, 471648.34, 471212.03, 448721.88, 506151.27, 480360.75];484011.914;18334.284139768948
21097;12547;4;20;[418839.46, 405993.37, 425136.71, 494843.4, 453277.7, 404808.14, 389189.31, 421229.46, 443135.29, 479171.83, 400137.39, 402550.69, 418276.03, 406585.47, 397594.23, 418272.11, 428716.75, 393369.77, 410575.46, 408136.46];420991.9515;27656.70438713441
17457;7607;4;20;[503043.68000000005, 515506.55, 555968.72, 456987.51, 482400.19, 547595.94, 533912.78, 501704.18, 511800.0, 502826.09, 474351.92, 474638.02999999997, 456013.69, 483842.62, 509009.16, 498000.97000000003, 465853.38, 527341.27, 468481.27999999997, 452344.24];496081.11;30401.331672354503
20317;6827;4;20;[511188.49, 465112.54, 441237.69, 456156.77, 475944.34, 471334.6, 517861.45, 436215.85, 460010.64, 466777.07, 489400.19, 456815.09, 467868.56, 463832.38, 475064.6, 473164.92, 469275.02, 472715.06, 510043.19, 480510.8];473026.4625;21133.3646069636
21097;9167;4;20;[451445.36, 437518.71, 435687.72, 465399.64, 451178.84, 453367.56, 434138.77, 438743.01, 468878.13, 466208.97, 425203.17, 442748.45, 455056.88, 458790.61, 467122.48, 455172.28, 448576.82, 449446.89, 434249.36, 476021.38];450747.7515;13796.633880925743
19277;11767;4;20;[455944.56, 431979.25, 481413.61, 467901.5, 473168.75, 455950.79, 435803.19, 454365.73, 482905.23, 413082.19, 458048.14, 451354.61, 432582.0, 412990.47, 437120.14, 469445.04, 425758.83, 422323.23, 436358.92, 452546.32];447552.125;21294.81452957961
17717;8127;4;20;[475537.38, 504721.39, 511524.74, 523249.29, 498969.08, 480590.41, 523136.12, 508869.25, 465609.67000000004, 495003.94, 520191.47000000003, 507168.38, 500157.05, 497750.57, 464800.44, 499809.46, 497201.08, 519744.55000000005, 503913.16, 518682.15];500831.479;17688.615323300284
22137;7087;4;20;[421936.33, 479843.52, 420714.68, 452312.79, 439075.06, 435281.78, 453686.03, 404195.95, 433993.04, 437081.25, 442045.66, 421621.92, 445624.46, 435874.36, 398561.36, 434850.06, 428921.91, 421124.69, 426609.46, 408522.08];432093.8195;18506.866730248355
19797;8907;4;20;[477898.19, 478072.45, 501490.77, 477993.0, 539467.79, 489007.88, 503963.48, 493632.27, 469361.1, 467933.91, 466752.27, 486979.39, 514814.69, 454258.91, 485361.95, 487106.36, 475038.49, 492093.73, 494423.52, 487765.51];487170.783;18777.622407724444
22917;10467;4;20;[428933.48, 418958.39, 439143.82, 454770.74, 378316.61, 406142.49, 417516.31, 418895.76, 420635.94, 409853.78, 426999.34, 435799.7, 415498.18, 415190.1, 414055.79, 420884.92, 419160.24, 448195.28, 445262.31, 412668.28];422344.073;16940.327867520627
20837;10987;4;20;[479064.88, 420803.11, 449345.47, 454461.09, 491737.36, 495844.91, 478501.38, 439059.45, 441537.04, 467983.0, 404138.1, 448102.28, 480541.23, 479310.11, 424331.99, 472261.28, 440162.36, 452851.84, 432930.76, 470859.23];456191.3435;25137.78069779625
23437;12027;4;20;[390082.54, 356032.2, 429647.2, 401988.57, 354716.98, 356771.48, 386715.32, 449303.6, 371248.36, 422931.27, 387868.6, 382732.92, 379617.88, 398416.74, 368405.38, 390357.31, 414302.28, 442426.98, 430129.35, 375634.31];394466.4635;28692.24050874516
23177;8647;4;20;[420032.92, 372085.05, 423157.31, 375745.74, 423832.48, 390007.54, 434116.11, 421416.59, 470894.16, 362958.79, 419132.26, 392776.72, 419018.29, 394677.89, 420145.71, 366497.37, 433008.1, 385567.43, 391652.92, 415447.17];406608.5275;27205.578277347515
22397;11247;4;20;[455462.61, 448117.79, 394611.55, 450990.55, 463724.88, 398179.4, 475134.76, 459214.14, 399889.03, 385986.38, 387973.89, 392999.81, 386498.2, 399190.24, 405326.23, 394099.99, 463110.12, 471570.71, 389772.24, 446409.51];423413.1015;34238.02894081303
20577;10467;4;20;[412570.25, 469788.84, 442527.55, 434610.07, 493557.64, 454648.66, 457725.31, 474905.91, 502713.98, 416403.34, 454112.34, 448210.74, 468927.43, 427327.63, 457973.92, 458024.72, 461426.08, 476339.04, 457098.01, 447649.66];455827.056;22726.201806924
20057;7347;4;20;[446874.61, 474955.78, 452053.63, 481831.25, 451407.39, 516175.3, 494691.26, 452026.13999999996, 464414.35, 457840.85, 438263.43, 469718.81, 467207.24, 456637.29, 460673.4, 472928.27, 467724.92, 472069.52, 496859.87, 469200.69];468177.7;18588.82731481411
21357;11247;4;20;[467931.32, 449838.92, 446432.28, 449357.2, 398154.78, 415209.96, 405496.03, 475773.5, 443423.38, 422919.37, 436684.84, 418893.65, 444245.84, 431852.62, 449527.03, 432677.07, 450983.55, 448637.1, 448889.19, 442242.08];438958.4855;19314.63846232218
22657;10727;4;20;[429075.57, 399403.92, 405080.62, 424507.39, 408105.25, 427125.71, 430299.89, 433215.69, 423146.88, 442688.59, 422273.63, 372495.52, 444218.82, 438323.11, 348390.36, 442629.08, 391316.09, 419313.33, 428285.88, 395612.53];416275.393;24900.310835320724
22137;10727;4;20;[442320.81, 398275.96, 406633.27, 428174.6, 437279.64, 407410.76, 465528.8, 452781.6, 425423.58, 412985.1, 462895.94, 402434.14, 439964.13, 446148.6, 416404.08, 426459.45, 401392.71, 395986.42, 453871.48, 393718.15];425804.461;23250.92261136746
20577;11767;4;20;[422361.16, 385314.94, 420201.74, 395480.81, 450015.85, 420721.05, 446584.29, 505614.04, 410377.51, 470857.48, 484335.46, 467406.68, 430382.68, 449681.48, 439298.2, 414812.94, 441680.49, 415985.14, 437521.05, 416760.19];436269.659;29656.867738037177
16937;10207;4;20;[528760.92, 449321.84, 490045.78, 490554.23, 515571.65, 519347.36, 489341.08, 475998.42, 519538.31, 507554.85, 500606.2, 432012.18, 517918.42, 494767.22, 481783.96, 499371.8, 456052.62, 521202.24, 480746.54, 484572.08];492753.385;25723.0375439084
22657;8907;4;20;[417650.24, 426066.71, 413935.45, 397378.21, 455839.94, 418826.17, 413075.48, 424109.5, 378120.82, 426941.34, 418720.65, 399469.3, 397247.96, 405502.38, 381093.9, 480928.93, 404701.39, 410716.69, 424487.74, 409709.61];415226.1205;23068.63570241056
17457;7867;4;20;[466874.07, 510906.49, 500176.91, 507395.73000000004, 536797.53, 507235.81, 486068.54, 477362.92, 480458.59, 475072.13, 477719.65, 502631.01, 513342.45, 514138.29, 499764.32, 519377.13999999996, 541327.6, 492769.04, 515800.16, 477827.49000000005];500152.2935;20704.749820959147
23177;11247;4;20;[375365.46, 341592.66, 375044.92, 341647.6, 380479.56, 373867.24, 400210.1, 373438.44, 424765.06, 423466.62, 366463.08, 440319.21, 410145.68, 410827.02, 455646.15, 420708.69, 388825.9, 439269.84, 402880.17, 416971.38];398096.739;31926.1309937856
16677;10987;4;20;[464038.45, 508980.73, 465219.75, 500921.98, 495566.15, 496792.7, 470660.3, 500008.73, 455578.57, 481808.47, 447228.74, 464696.46, 452081.36, 498149.82, 495811.94, 503119.64, 501796.23, 459383.61, 515463.53, 445261.84];481128.45;22830.029924428138
19537;12547;4;20;[450000.31, 428479.02, 420425.8, 452223.93, 440864.91, 445537.48, 397517.96, 402811.52, 430165.17, 423350.18, 465493.38, 435530.39, 428419.62, 434350.37, 454680.57, 432138.92, 427362.0, 468181.22, 404864.29, 462812.99];435260.5015;20171.88617434625
19797;8127;4;20;[471582.43, 474877.46, 500478.05, 480326.92, 539467.79, 470197.56, 503963.48, 427582.17, 474060.72, 458568.79, 476001.98, 468214.6, 470836.76, 414998.93, 474676.05, 464881.06, 470088.96, 471884.86, 483029.35, 473603.71];473466.0815;25180.14132535155
23177;12027;4;20;[445361.21, 425810.6, 390097.74, 397748.49, 403184.47, 377034.84, 399289.27, 362412.07, 442841.01, 367870.56, 410478.98, 386526.56, 409148.42, 455399.95, 402598.97, 403086.22, 397289.94, 451918.34, 384697.42, 433151.4];407297.323;27219.37672373258
21357;7607;4;20;[479858.92, 469836.95, 454374.46, 450505.78, 459084.71, 449438.23, 431135.78, 433431.55, 467389.78, 434389.85, 420495.47, 423204.33, 457328.08, 469552.75, 424527.34, 464222.16, 467851.83, 439233.03, 430284.43, 459202.32];449267.3875;18262.24493241896
21617;6567;4;20;[440700.34, 441547.91, 455822.68, 446920.52, 446042.31, 449322.18, 454853.34, 428876.04, 433880.36, 404536.76, 450624.86, 433987.92, 493017.39, 442419.34, 443463.34, 440677.0, 423520.94, 436497.5, 419437.93, 429607.33];440787.7995;17538.54216581913
18237;8647;4;20;[481464.52, 496581.05, 506134.96, 446059.51, 515804.31, 503450.59, 454621.97000000003, 446003.17, 491516.19, 528706.8, 471790.07, 479098.86, 508498.36, 506572.87, 491283.99, 494434.17, 487939.96, 499223.31, 500720.44, 492151.27];490102.8185;21931.88509286981
17197;8127;4;20;[468862.3, 495180.07, 490698.5, 473115.82, 506293.31, 515949.47, 525693.66, 525448.11, 508368.11, 498321.21, 480167.7, 515017.95, 520040.13999999996, 486480.66, 483181.89, 520957.12, 466792.92, 508393.14, 481830.9, 550503.71];501064.8345;22281.89892879147
22657;6567;4;20;[417650.24, 426066.71, 413935.45, 410540.69, 455839.94, 418826.17, 413075.48, 414891.85, 403183.22, 426941.34, 413464.19, 400019.3, 410183.08, 405502.38, 418444.36, 480928.93, 408431.9, 408530.82, 424487.74, 409709.61];419032.67;18772.073782848147
23697;12807;4;20;[383247.02, 372891.1, 337803.42, 373372.37, 365220.21, 390651.92, 431039.8, 362282.34, 406675.9, 369370.73, 363867.93, 338800.74, 382236.84, 387909.69, 387440.95, 378476.38, 454196.65, 381332.18, 389929.66, 438779.0];384776.2415;29600.97716370531
21877;9687;4;20;[409229.42, 400437.82, 473961.85, 438131.93, 425190.94, 447165.61, 427812.85, 449566.74, 452304.83, 453430.44, 395183.97, 456627.2, 465618.11, 418214.96, 435999.18, 454151.46, 449628.51, 440523.24, 412735.56, 456500.7];438120.766;21982.5782018748
22397;11507;4;20;[406300.86, 403512.43, 385044.88, 406717.54, 377437.83, 413559.27, 413577.76, 403708.5, 390718.38, 414027.5, 407368.25, 396158.28, 418403.44, 392992.07, 416631.06, 408679.5, 404491.98, 401384.23, 394368.04, 438080.42];404658.111;13324.881558616844
20577;11507;4;20;[477905.67, 461589.13, 498840.83, 465674.47, 436493.99, 486902.59, 455789.46, 439157.71, 440005.62, 422228.63, 435866.94, 479378.9, 459787.09, 411656.72, 480523.57, 443555.67, 444273.81, 440048.75, 412484.79, 463194.77];452767.9555;24357.77876796208
16677;13067;4;20;[428443.71, 455924.27, 439848.35, 437141.26, 483415.31, 443848.35, 442181.28, 427549.23, 485715.16, 419599.02, 419137.01, 468086.84, 443658.52, 427871.01, 425468.88, 431340.72, 431458.04, 465008.28, 440388.09, 440881.45];442848.239;19424.21999826665
20317;9687;4;20;[475926.43, 434429.52, 481709.21, 469297.98, 478728.82, 492313.22, 471843.66, 483694.59, 469328.72, 477994.2, 412225.18, 466923.32, 482603.62, 424217.58, 446652.92000000004, 479333.96, 490704.21, 469336.72, 491345.67, 491948.66];469527.9095;22784.880708174944
16937;7607;4;20;[475599.6, 478934.65, 492960.64, 477332.52, 480402.70999999996, 520761.46, 481399.43, 504549.43, 436868.79, 491130.92, 482260.61, 450437.86, 475951.25, 513496.9, 495327.18, 492786.99, 517803.11, 480685.39, 451394.3, 501804.91000000003];485094.4325;21844.18197007878
17717;12547;4;20;[431635.63, 424197.61, 445526.43, 413742.01, 436338.58, 472251.85, 454247.92, 462386.81, 456456.97, 462215.55, 422482.99, 454277.35, 444271.8, 453188.69, 434239.11, 457598.95, 436840.04, 449968.87, 462192.45, 452941.83];446350.072;15509.767418695124
20057;10727;4;20;[504811.23, 477345.9, 439445.69, 456662.15, 471088.21, 422510.6, 498145.65, 450209.08, 436604.0, 473890.08, 448128.54, 468259.07, 449337.46, 459305.08, 440282.77, 475228.2, 479387.67, 480265.26, 475249.84, 464722.22];463543.935;20896.26579230983
