S;s;i;n_fo;fo_list;Avg_fo;Std_fo
647;308;4;16;[23348.14, 21245.82, 22061.01, 22444.73, 21883.52, 22127.65, 20424.120000000003, 22887.88, 23425.93, 20401.420000000002, 22875.22, 21924.92, 22001.73, 22821.56, 20843.63, 22195.88];22057.0725;939.7927500784411
650;305;4;16;[20648.0, 22181.04, 24797.53, 21859.16, 23469.12, 22076.65, 21828.66, 24082.36, 21753.08, 18501.800000000003, 19643.57, 24365.96, 21732.95, 21346.08, 24018.09, 22712.08];22188.508125;1716.497749788674
647;302;4;16;[22301.37, 22757.33, 24669.26, 24510.81, 18512.920000000002, 22712.75, 22343.93, 23134.57, 19865.9, 21600.65, 24699.86, 23542.52, 23435.31, 21873.06, 22593.350000000002, 21041.850000000002];22474.715;1679.0853648301104
626;281;4;32;[20448.58, 22068.85, 23635.88, 22750.51, 22571.03, 21560.41, 23679.81, 19681.04, 19788.31, 23895.7, 20356.12, 19424.84, 20293.010000000002, 23959.7, 24580.16, 22942.2, 20448.58, 22068.85, 23635.88, 22750.51, 22571.03, 21560.41, 23679.81, 19681.04, 19788.31, 23895.7, 20356.12, 19424.84, 20293.010000000002, 23959.7, 24580.16, 22942.2];21977.259375;1731.6715323173462
688;281;4;16;[22216.72, 20666.4, 21197.39, 20143.6, 20863.59, 15625.510000000002, 20194.15, 22217.24, 22761.1, 21805.46, 19995.43, 20770.56, 24099.63, 20507.579999999998, 22589.94, 20961.29];21038.474375;1836.061865685971
648;279;4;16;[22810.38, 18834.45, 17037.29, 24306.56, 19297.44, 17338.309999999998, 23292.44, 19441.35, 22248.27, 22164.07, 20927.440000000002, 23407.22, 17375.23, 22288.34, 19372.870000000003, 19220.090000000004];20585.109375;2382.8319119945463
649;293;4;48;[22498.89, 21840.5, 23129.379999999997, 22790.72, 21293.27, 19140.71, 23670.54, 22577.22, 22814.37, 20345.91, 22103.7, 21670.09, 22886.5, 20817.35, 23638.82, 23889.36, 22498.89, 21840.5, 23129.379999999997, 22790.72, 21293.27, 19140.71, 23670.54, 22577.22, 22814.37, 20345.91, 22103.7, 21670.09, 22886.5, 20817.35, 23638.82, 23889.36, 22498.89, 21840.5, 23129.379999999997, 22790.72, 21293.27, 19140.71, 23670.54, 22577.22, 22814.37, 20345.91, 22103.7, 21670.09, 22886.5, 20817.35, 23638.82, 23889.36];22194.208125;1271.5191651012635
635;298;4;64;[22972.38, 23849.15, 21057.3, 19625.31, 18818.199999999997, 23461.620000000003, 22317.65, 18292.99, 21628.600000000002, 23128.61, 20430.590000000004, 21915.54, 24625.62, 22527.91, 20714.34, 20501.8, 22972.38, 23849.15, 21057.3, 19625.31, 18818.199999999997, 23461.620000000003, 22317.65, 18292.99, 21628.600000000002, 23128.61, 20430.590000000004, 21915.54, 24625.62, 22527.91, 20714.34, 20501.8, 22972.38, 23849.15, 21057.3, 19625.31, 18818.199999999997, 23461.620000000003, 22317.65, 18292.99, 21628.600000000002, 23128.61, 20430.590000000004, 21915.54, 24625.62, 22527.91, 20714.34, 20501.8, 22972.38, 23849.15, 21057.3, 19625.31, 18818.199999999997, 23461.620000000003, 22317.65, 18292.99, 21628.600000000002, 23128.61, 20430.590000000004, 21915.54, 24625.62, 22527.91, 20714.34, 20501.8];21616.725625;1774.5522022295368
630;298;4;32;[23887.91, 22281.79, 23716.3, 21246.199999999997, 19907.28, 21614.579999999998, 20955.079999999998, 22584.289999999997, 22928.070000000003, 21423.49, 24126.09, 22941.27, 21844.73, 23010.76, 22654.02, 24809.63, 23887.91, 22281.79, 23716.3, 21246.199999999997, 19907.28, 21614.579999999998, 20955.079999999998, 22584.289999999997, 22928.070000000003, 21423.49, 24126.09, 22941.27, 21844.73, 23010.76, 22654.02, 24809.63];22495.718125;1273.9179542640777
629;298;4;16;[24289.28, 20299.12, 20200.88, 22568.35, 19168.510000000002, 23555.12, 21167.79, 23406.07, 23256.31, 23916.23, 21383.14, 21841.77, 23434.08, 23476.45, 21194.07, 18228.65];21961.61375;1817.329791094157
644;288;4;16;[24642.95, 22904.57, 23049.87, 24167.22, 19671.1, 25586.61, 23993.45, 18590.58, 22391.52, 23048.21, 19649.03, 20294.31, 23236.76, 21938.71, 22904.38, 24018.91];22505.51125;1991.9014744271365
689;264;4;16;[23421.11, 22348.94, 18786.69, 23072.0, 24557.62, 23616.28, 22993.63, 16038.17, 22492.44, 21181.65, 21714.08, 22089.17, 15011.79, 22470.67, 19795.379999999997, 23069.07];21416.168125;2706.8846383723576
686;305;4;16;[22626.71, 23159.81, 23430.71, 23317.03, 24155.65, 24110.02, 24774.04, 23315.59, 20208.66, 23921.75, 19810.920000000002, 24035.96, 20914.01, 23687.98, 25129.07, 24319.82];23182.358125;1564.5553018806706
657;283;4;96;[22782.8, 23664.15, 22301.41, 23988.579999999998, 15094.46, 23739.69, 22943.48, 24017.55, 22215.260000000002, 23312.559999999998, 23365.35, 17382.39, 23104.0, 22909.3, 19927.579999999998, 22480.559999999998, 22782.8, 23664.15, 22301.41, 23988.579999999998, 15094.46, 23739.69, 22943.48, 24017.55, 22215.260000000002, 23312.559999999998, 23365.35, 17382.39, 23104.0, 22909.3, 19927.579999999998, 22480.559999999998, 22782.8, 23664.15, 22301.41, 23988.579999999998, 15094.46, 23739.69, 22943.48, 24017.55, 22215.260000000002, 23312.559999999998, 23365.35, 17382.39, 23104.0, 22909.3, 19927.579999999998, 22480.559999999998, 22782.8, 23664.15, 22301.41, 23988.579999999998, 15094.46, 23739.69, 22943.48, 24017.55, 22215.260000000002, 23312.559999999998, 23365.35, 17382.39, 23104.0, 22909.3, 19927.579999999998, 22480.559999999998, 22782.8, 23664.15, 22301.41, 23988.579999999998, 15094.46, 23739.69, 22943.48, 24017.55, 22215.260000000002, 23312.559999999998, 23365.35, 17382.39, 23104.0, 22909.3, 19927.579999999998, 22480.559999999998, 22782.8, 23664.15, 22301.41, 23988.579999999998, 15094.46, 23739.69, 22943.48, 24017.55, 22215.260000000002, 23312.559999999998, 23365.35, 17382.39, 23104.0, 22909.3, 19927.579999999998, 22480.559999999998];22076.82;2443.473025084539
659;283;4;16;[21934.01, 22866.27, 21516.26, 22458.29, 22410.01, 25262.44, 23363.83, 21885.41, 22495.22, 21596.5, 20898.489999999998, 23063.14, 21377.41, 23060.06, 22570.019999999997, 21686.39];22402.734375;1031.9801208936071
679;283;4;16;[20286.0, 23674.04, 22746.66, 21468.54, 19312.239999999998, 22489.77, 24047.68, 24934.77, 25087.69, 23129.23, 21088.2, 23480.57, 22094.62, 22183.83, 21838.54, 21214.41];22442.299375;1596.628069975258
679;285;4;16;[18477.01, 23126.82, 22746.66, 24165.37, 20298.25, 18296.14, 20132.410000000003, 21402.66, 25508.97, 20713.649999999998, 21341.27, 23013.24, 23075.65, 20224.88, 21838.54, 17761.74];21382.70375;2175.852530489677
642;304;4;16;[23153.45, 22793.02, 20551.79, 21771.12, 22300.35, 22978.47, 23604.85, 22329.21, 23485.37, 22939.48, 22619.3, 24218.989999999998, 22596.68, 23684.69, 21736.75, 25452.15];22888.479375;1119.150752892381
642;303;4;32;[23386.7, 23336.74, 21884.64, 23998.94, 22300.35, 22978.47, 22241.7, 22286.93, 23485.37, 23348.96, 22619.3, 22946.7, 20059.469999999998, 22313.7, 21736.75, 23868.25, 23386.7, 23336.74, 21884.64, 23998.94, 22300.35, 22978.47, 22241.7, 22286.93, 23485.37, 23348.96, 22619.3, 22946.7, 20059.469999999998, 22313.7, 21736.75, 23868.25];22674.560625;962.3976126419644
634;289;4;16;[19875.510000000002, 21990.58, 24549.03, 21650.079999999998, 22751.41, 23256.98, 22797.85, 20845.03, 21991.44, 23457.89, 23922.15, 22266.4, 23894.44, 22607.53, 19247.28, 20733.93];22239.845625;1491.2591561136903
634;299;4;16;[19056.56, 16930.59, 22331.12, 20655.039999999997, 22403.48, 23029.05, 22327.480000000003, 20695.24, 23412.7, 22566.83, 21819.49, 22610.35, 24103.6, 20126.600000000002, 20470.85, 22537.64];21567.28875;1818.444712351281
634;294;4;32;[17849.14, 21474.56, 22967.76, 21359.37, 21587.57, 21207.7, 23240.96, 24178.97, 22072.61, 23982.63, 21891.62, 25263.17, 23233.5, 24124.34, 23192.45, 20653.81, 17849.14, 21474.56, 22967.76, 21359.37, 21587.57, 21207.7, 23240.96, 24178.97, 22072.61, 23982.63, 21891.62, 25263.17, 23233.5, 24124.34, 23192.45, 20653.81];22392.51;1747.5886083031576
673;290;4;16;[22340.83, 23842.6, 19678.44, 23942.57, 23124.96, 24003.72, 19064.52, 21875.29, 23021.12, 22478.260000000002, 23353.19, 23288.54, 19980.53, 23574.16, 23774.83, 23600.83];22559.024375;1604.5611093877303
644;298;4;16;[23318.5, 22851.98, 20195.620000000003, 22948.48, 23863.12, 22603.87, 23461.86, 22596.94, 22719.43, 22818.87, 20235.129999999997, 22498.83, 15041.470000000001, 22512.53, 19450.29, 21867.27];21811.511875;2192.9387681654302
632;298;4;16;[20061.02, 18948.379999999997, 23241.08, 23717.49, 22043.600000000002, 21913.67, 21692.49, 22994.71, 22483.96, 21859.26, 21248.15, 23577.85, 24824.85, 22237.309999999998, 23798.61, 20863.19];22219.10125;1500.215552542923
665;284;4;16;[19071.94, 22562.45, 22586.579999999998, 22256.37, 24584.06, 24094.03, 21276.010000000002, 21897.84, 20632.77, 25215.79, 22234.18, 22602.7, 23242.23, 23690.31, 24218.18, 21167.62];22583.31625;1593.6260622570785
675;284;4;16;[23539.91, 21160.57, 23200.03, 18289.02, 23334.329999999998, 23745.08, 23522.3, 22945.66, 21837.02, 23529.46, 19075.129999999997, 23212.02, 23256.42, 13820.510000000002, 21224.43, 21497.92];21699.363125;2665.8908315050926
675;282;4;32;[24481.72, 20651.35, 21254.65, 18289.02, 23693.32, 22036.06, 22469.3, 22945.66, 23182.12, 23448.45, 19075.129999999997, 25896.29, 23439.86, 17993.99, 23781.74, 21497.92, 24481.72, 20651.35, 21254.65, 18289.02, 23693.32, 22036.06, 22469.3, 22945.66, 23182.12, 23448.45, 19075.129999999997, 25896.29, 23439.86, 17993.99, 23781.74, 21497.92];22133.53625;2196.5059882719456
675;280;4;48;[22623.02, 20296.36, 22529.97, 15151.61, 23993.47, 22137.77, 23478.15, 22772.56, 22527.510000000002, 21335.63, 23568.120000000003, 21116.14, 23439.86, 16291.95, 23265.65, 21773.33, 22623.02, 20296.36, 22529.97, 15151.61, 23993.47, 22137.77, 23478.15, 22772.56, 22527.510000000002, 21335.63, 23568.120000000003, 21116.14, 23439.86, 16291.95, 23265.65, 21773.33, 22623.02, 20296.36, 22529.97, 15151.61, 23993.47, 22137.77, 23478.15, 22772.56, 22527.510000000002, 21335.63, 23568.120000000003, 21116.14, 23439.86, 16291.95, 23265.65, 21773.33];21643.81875;2468.760209029578
628;277;4;16;[22538.87, 21338.5, 23295.23, 25029.21, 21387.149999999998, 23842.14, 22766.8, 23170.09, 24949.54, 25185.86, 23482.53, 22234.07, 22712.690000000002, 23076.67, 23229.18, 19091.51];22958.1275;1535.344455347616
630;275;4;16;[20463.9, 22919.96, 23372.03, 21840.54, 21774.43, 23009.550000000003, 22585.01, 23511.07, 23997.74, 22947.489999999998, 24620.3, 19093.47, 22589.55, 21934.48, 19787.79, 20054.4];22156.356875;1584.3398582026464
632;300;4;16;[21040.31, 21303.91, 22137.09, 20755.989999999998, 22829.58, 23331.27, 23515.61, 23179.78, 22587.71, 23737.49, 22770.870000000003, 22711.45, 20701.09, 22110.280000000002, 19750.120000000003, 20443.25];22056.6125;1230.7042451837622
632;299;4;16;[20061.02, 21671.81, 23241.08, 23245.09, 23338.62, 22814.53, 21692.49, 24746.92, 23343.1, 20320.16, 21708.8, 23256.01, 19717.08, 22110.280000000002, 21128.82, 20862.510000000002];22078.645;1426.400523915588
665;285;4;48;[24895.91, 22120.9, 22042.36, 22256.51, 24584.06, 23942.42, 21276.010000000002, 24204.68, 20599.050000000003, 22500.94, 25090.8, 20025.190000000002, 19921.52, 24746.28, 26422.22, 21167.62, 24895.91, 22120.9, 22042.36, 22256.51, 24584.06, 23942.42, 21276.010000000002, 24204.68, 20599.050000000003, 22500.94, 25090.8, 20025.190000000002, 19921.52, 24746.28, 26422.22, 21167.62, 24895.91, 22120.9, 22042.36, 22256.51, 24584.06, 23942.42, 21276.010000000002, 24204.68, 20599.050000000003, 22500.94, 25090.8, 20025.190000000002, 19921.52, 24746.28, 26422.22, 21167.62];22862.279375;1959.995150210463
675;285;4;16;[23453.73, 23308.87, 23134.5, 21395.34, 23817.2, 21344.16, 21115.079999999998, 24427.42, 16808.309999999998, 23529.46, 19075.129999999997, 23040.47, 23694.96, 20657.94, 22654.43, 23142.49];22162.468125;2013.3313397326297
683;293;4;16;[23581.67, 24042.51, 22840.670000000002, 24115.3, 23407.08, 21213.94, 23858.38, 19917.37, 22284.14, 22024.96, 22893.42, 22239.48, 23481.07, 21339.35, 20808.21, 21011.25];22441.175;1293.4242606662365
649;294;4;16;[22498.7, 25216.69, 22029.22, 22842.21, 21293.27, 21184.609999999997, 23670.54, 22355.88, 24992.55, 24101.97, 22634.85, 22432.64, 24296.37, 20789.45, 23122.59, 22478.44];22871.24875;1302.1562910847786
689;292;4;32;[23718.38, 23152.77, 13442.830000000002, 23077.19, 21931.15, 20331.13, 19938.08, 18468.59, 22674.61, 23306.58, 22114.4, 19407.9, 21671.01, 22422.33, 22755.38, 22926.9, 23718.38, 23152.77, 13442.830000000002, 23077.19, 21931.15, 20331.13, 19938.08, 18468.59, 22674.61, 23306.58, 22114.4, 19407.9, 21671.01, 22422.33, 22755.38, 22926.9];21333.701875;2561.3359862742464
686;290;4;48;[16634.83, 21497.100000000002, 22238.41, 19632.719999999998, 23958.62, 18458.27, 23159.66, 23188.45, 19881.08, 23586.4, 22786.08, 21302.0, 24461.15, 24189.48, 21992.789999999997, 23162.31, 16634.83, 21497.100000000002, 22238.41, 19632.719999999998, 23958.62, 18458.27, 23159.66, 23188.45, 19881.08, 23586.4, 22786.08, 21302.0, 24461.15, 24189.48, 21992.789999999997, 23162.31, 16634.83, 21497.100000000002, 22238.41, 19632.719999999998, 23958.62, 18458.27, 23159.66, 23188.45, 19881.08, 23586.4, 22786.08, 21302.0, 24461.15, 24189.48, 21992.789999999997, 23162.31];21883.084375;2172.327159926145
679;289;4;16;[19300.27, 22170.760000000002, 20208.82, 19598.33, 22894.48, 21422.29, 22701.19, 19270.879999999997, 19835.09, 15155.119999999999, 22531.36, 23646.64, 22747.25, 22106.83, 20343.16, 20647.18];20911.228125;2098.870893524163
684;289;4;16;[23377.21, 24844.88, 18200.91, 20792.579999999998, 20085.85, 22135.23, 22119.4, 21115.0, 21128.72, 21172.72, 20119.0, 23389.65, 22025.670000000002, 23920.73, 22555.65, 22946.81];21870.625625;1671.342783424828
671;304;4;16;[21182.86, 23875.05, 23626.0, 22795.92, 22370.28, 20471.36, 21759.97, 21352.6, 21949.6, 23803.24, 19945.64, 23758.17, 18567.789999999997, 23070.68, 24154.53, 22882.39];22222.88;1602.69522789165
656;284;4;16;[25653.79, 19466.03, 20765.72, 20720.37, 23335.51, 23381.24, 24335.21, 25068.69, 17156.48, 17603.5, 24419.23, 24520.91, 23948.03, 22365.84, 23323.64, 23142.28];22450.404375;2584.9536452038974
658;277;4;16;[19602.469999999998, 24411.67, 22272.23, 22732.16, 22083.28, 24684.04, 22126.8, 22329.27, 21592.78, 24165.93, 20805.87, 22144.91, 25144.16, 23435.760000000002, 18770.82, 21570.44];22367.036875;1755.331237629027
660;277;4;16;[20126.77, 20549.46, 22524.0, 21733.829999999998, 23332.2, 18933.449999999997, 24662.07, 19034.37, 22157.13, 24570.2, 23731.39, 23132.47, 22519.76, 18741.59, 20841.649999999998, 22097.81];21793.009375;1923.236273064992
660;279;4;48;[21841.030000000002, 23629.3, 21714.48, 21897.78, 20122.66, 21293.81, 24662.07, 22686.54, 23863.58, 24530.2, 24932.78, 18541.960000000003, 23366.37, 20084.600000000002, 22292.469999999998, 20858.100000000002, 21841.030000000002, 23629.3, 21714.48, 21897.78, 20122.66, 21293.81, 24662.07, 22686.54, 23863.58, 24530.2, 24932.78, 18541.960000000003, 23366.37, 20084.600000000002, 22292.469999999998, 20858.100000000002, 21841.030000000002, 23629.3, 21714.48, 21897.78, 20122.66, 21293.81, 24662.07, 22686.54, 23863.58, 24530.2, 24932.78, 18541.960000000003, 23366.37, 20084.600000000002, 22292.469999999998, 20858.100000000002];22269.858125;1796.219962659949
652;279;4;16;[20091.91, 23620.66, 21450.94, 20454.57, 23651.98, 21699.65, 17614.18, 20598.63, 21904.38, 21066.52, 24185.1, 20916.53, 20914.48, 24671.17, 22866.71, 20812.23];21657.4775;1796.3501406704277
619;260;4;16;[19143.77, 18381.94, 23973.44, 23610.33, 22455.109999999997, 18717.75, 21110.64, 16830.08, 22688.06, 23875.27, 22615.49, 18461.88, 20517.609999999997, 22352.44, 21503.57, 23709.89];21246.704375;2302.6815869762763
628;280;4;16;[20616.38, 21338.5, 20372.88, 22314.010000000002, 23636.79, 22268.5, 19448.289999999997, 21049.4, 23114.37, 23400.71, 21571.19, 24481.68, 21675.760000000002, 23132.72, 18370.97, 22330.12];21820.141875;1611.6246464534631
722;342;4;128;[21278.42, 21779.04, 19842.73, 21100.02, 20627.3, 22773.36, 22000.36, 20506.23, 21573.29, 20294.54, 21223.43, 20371.72, 21763.77, 21856.75, 22296.7, 22018.54, 21278.42, 21779.04, 19842.73, 21100.02, 20627.3, 22773.36, 22000.36, 20506.23, 21573.29, 20294.54, 21223.43, 20371.72, 21763.77, 21856.75, 22296.7, 22018.54, 21278.42, 21779.04, 19842.73, 21100.02, 20627.3, 22773.36, 22000.36, 20506.23, 21573.29, 20294.54, 21223.43, 20371.72, 21763.77, 21856.75, 22296.7, 22018.54, 21278.42, 21779.04, 19842.73, 21100.02, 20627.3, 22773.36, 22000.36, 20506.23, 21573.29, 20294.54, 21223.43, 20371.72, 21763.77, 21856.75, 22296.7, 22018.54, 21278.42, 21779.04, 19842.73, 21100.02, 20627.3, 22773.36, 22000.36, 20506.23, 21573.29, 20294.54, 21223.43, 20371.72, 21763.77, 21856.75, 22296.7, 22018.54, 21278.42, 21779.04, 19842.73, 21100.02, 20627.3, 22773.36, 22000.36, 20506.23, 21573.29, 20294.54, 21223.43, 20371.72, 21763.77, 21856.75, 22296.7, 22018.54, 21278.42, 21779.04, 19842.73, 21100.02, 20627.3, 22773.36, 22000.36, 20506.23, 21573.29, 20294.54, 21223.43, 20371.72, 21763.77, 21856.75, 22296.7, 22018.54, 21278.42, 21779.04, 19842.73, 21100.02, 20627.3, 22773.36, 22000.36, 20506.23, 21573.29, 20294.54, 21223.43, 20371.72, 21763.77, 21856.75, 22296.7, 22018.54];21331.6375;798.0060050254592
732;342;4;32;[21349.4, 21765.05, 19094.81, 20888.21, 21921.27, 20085.2, 20228.67, 22034.4, 22172.95, 21549.95, 19466.02, 20145.68, 21272.06, 21311.64, 22458.9, 21692.89, 21349.4, 21765.05, 19094.81, 20888.21, 21921.27, 20085.2, 20228.67, 22034.4, 22172.95, 21549.95, 19466.02, 20145.68, 21272.06, 21311.64, 22458.9, 21692.89];21089.81875;987.401802777076
732;332;4;16;[20982.14, 20549.02, 20668.01, 21090.3, 18941.219999999998, 22367.57, 23639.52, 19874.39, 20904.28, 21771.17, 20530.37, 21308.9, 20662.14, 23268.42, 22164.53, 22526.38];21328.0225;1233.127769895183
732;335;4;32;[22270.45, 22154.54, 20756.62, 20586.95, 21799.33, 22437.26, 21735.42, 20318.81, 20835.73, 21189.640000000003, 21344.04, 21075.88, 21424.46, 19124.33, 21422.7, 22917.22, 22270.45, 22154.54, 20756.62, 20586.95, 21799.33, 22437.26, 21735.42, 20318.81, 20835.73, 21189.640000000003, 21344.04, 21075.88, 21424.46, 19124.33, 21422.7, 22917.22];21337.08625;909.026567920588
727;334;4;64;[22289.7, 21146.59, 19502.92, 21515.35, 23907.09, 20908.19, 21013.55, 22230.19, 23655.14, 20681.78, 22440.94, 21029.78, 22585.62, 22173.88, 21168.99, 19571.21, 22289.7, 21146.59, 19502.92, 21515.35, 23907.09, 20908.19, 21013.55, 22230.19, 23655.14, 20681.78, 22440.94, 21029.78, 22585.62, 22173.88, 21168.99, 19571.21, 22289.7, 21146.59, 19502.92, 21515.35, 23907.09, 20908.19, 21013.55, 22230.19, 23655.14, 20681.78, 22440.94, 21029.78, 22585.62, 22173.88, 21168.99, 19571.21, 22289.7, 21146.59, 19502.92, 21515.35, 23907.09, 20908.19, 21013.55, 22230.19, 23655.14, 20681.78, 22440.94, 21029.78, 22585.62, 22173.88, 21168.99, 19571.21];21613.8075;1216.9975476987463
736;326;4;16;[21166.86, 21200.64, 18468.36, 20486.15, 21440.35, 21053.09, 20196.12, 20748.75, 21161.84, 20028.36, 21825.81, 20014.51, 20813.59, 21128.06, 21624.05, 20115.86];20717.025;825.1036065852578
736;316;4;16;[22535.44, 20742.44, 20181.76, 18216.21, 16882.13, 20949.17, 20814.57, 23145.69, 20491.420000000002, 19315.24, 17729.84, 21801.57, 19765.12, 16455.27, 25050.66, 21505.12];20348.853125;2293.9466755258823
736;296;4;32;[21885.58, 22539.04, 20624.98, 22476.45, 22548.25, 23714.07, 20318.260000000002, 21719.62, 22509.58, 21502.52, 23556.59, 23309.28, 20199.21, 20672.41, 23043.84, 23234.85, 21885.58, 22539.04, 20624.98, 22476.45, 22548.25, 23714.07, 20318.260000000002, 21719.62, 22509.58, 21502.52, 23556.59, 23309.28, 20199.21, 20672.41, 23043.84, 23234.85];22115.908125;1153.284312618469
736;276;4;48;[22226.6, 23128.67, 21792.24, 22175.39, 22062.11, 21362.33, 21870.82, 22326.02, 21764.96, 21043.41, 22150.75, 21613.77, 22149.35, 22900.77, 24511.67, 23350.13, 22226.6, 23128.67, 21792.24, 22175.39, 22062.11, 21362.33, 21870.82, 22326.02, 21764.96, 21043.41, 22150.75, 21613.77, 22149.35, 22900.77, 24511.67, 23350.13, 22226.6, 23128.67, 21792.24, 22175.39, 22062.11, 21362.33, 21870.82, 22326.02, 21764.96, 21043.41, 22150.75, 21613.77, 22149.35, 22900.77, 24511.67, 23350.13];22276.811875;830.8109160579738
727;276;4;16;[23131.65, 24240.16, 21457.63, 20126.269999999997, 19827.49, 23869.89, 18358.25, 21878.04, 22264.9, 22911.74, 22456.54, 21344.28, 22263.15, 21226.2, 20323.01, 21910.63];21724.364375;1536.446542664681
